PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'021303',11,1,SITKA,SITKA COMMUNITY HOSPITAL,AK,209 MOLLER DRIVE,9077473241,0,99835,220,24,9077471794,Y,,,1,1,,1,,,,1,2,0,57.058896,-135.345658
'021304',11,1,PETERSBURG,PETERSBURG MEDICAL CENTER,AK,PO BOX 589,9077724291,0,99833,280,12,9077723085,Y,,,1,0,,0,,,,0,2,0,56.812797,-132.95547
'021305',11,1,WRANGELL,WRANGELL MEDICAL CENTER,AK,310 BENNETT STREET PO BOX 1081,9078747000,0,99929,280,8,9078747122,Y,,,1,0,,1,,,,1,1,0,56.415623,-132.300945
'021306',11,1,KODIAK,PROVIDENCE KODIAK ISLAND MEDICAL CTR,AK,1915 EAST REZANOF DRIVE,9074869592,0,99615,150,25,9074862336,Y,,,1,0,,0,,,,1,1,0,57.801692,-152.372908
'021307',11,1,CORDOVA,CORDOVA COMMUNITY MEDICAL CENTER,AK,PO BOX 160 - 602 CHASE AVENUE,9074248000,0,99574,80,13,9074248160,Y,,,1,0,,0,,,,0,0,0,60.55301,-145.6883
'021308',11,1,NOME,NORTON SOUND REGIONAL HOSPITAL,AK,1000 GREG KRUSCHEK AVENUE (P O BOX 966),9074433311,0,99762,180,21,9074433139,Y,,,1,1,,0,,,,1,1,0,64.501111,-165.406389
'021309',11,1,DILLINGHAM,KANAKANAK HOSPITAL,AK,P O BOX 130,9078425201,0,99576,70,15,9078429354,Y,,,1,0,,0,,,,0,1,0,59.047936,-158.520708
'021310',11,1,KOTZEBUE,MANIILAQ HEALTH CENTER,AK,PO BOX 43,9074423321,0,99752,140,17,9074427250,Y,,,1,0,,0,,,,3,1,0,66.898206,-162.597762
'021311',11,1,KETCHIKAN,KETCHIKAN MEDICAL CENTER,AK,3100 TONGASS AVENUE,9072255171,0,99901,130,25,,Y,,,1,0,,0,,,,1,1,0,55.353392,-131.686465
'021312',11,1,BARROW,SAMUEL SIMMONDS MEMORIAL HOSPITAL,AK,7000 UULA ST,9078524611,0,99723,40,14,9078529231,Y,,,1,0,,0,,,,2,1,0,71.300465,-156.730897
'021313',11,1,HOMER,SOUTH PENINSULA HOSPITAL,AK,4300 BARTLETT ST,9072358101,0,99603,120,22,9072350253,Y,,,1,1,,0,,,,1,1,0,59.652237,-151.550027
'022001',2,1,ANCHORAGE,ST ELIAS SPECIALTY HOSPITAL,AK,4800 CORDOVA STREET,9075613333,0,99503,20,60,9075613332,Y,,,0,0,,0,,,,0,2,0,61.176766,-149.879115
'024001',4,1,ANCHORAGE,NORTH STAR HOSPITAL,AK,2530 DEBARR RD,9072643526,0,99508,20,110,9072777844,Y,,,3,0,,2,,,,3,3,0,61.20875,-149.8329
'024002',4,1,ANCHORAGE,ALASKA PSYCHIATRIC INSTITUTE,AK,3700 PIPER STREET,9072697100,0,99508,20,95,9072697521,Y,,,0,0,,0,,,,0,1,0,61.18654,-149.82655
'030001',1,1,PHOENIX,ABRAZO MARYVALE CAMPUS,AZ,5102 WEST CAMPBELL AVENUE,6238485957,0,85031,13,232,6238485553,Y,,,2,0,,0,,,,0,3,0,33.502222,-112.168939
'030002',1,1,PHOENIX,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,AZ,1111 EAST MCDOWELL ROAD,6022392000,0,85006,13,668,6022393749,Y,,,1,1,,0,,,,0,1,0,33.46563,-112.059908
'030006',1,1,TUCSON,TUCSON MEDICAL CENTER,AZ,5301 EAST GRANT ROAD,5203242931,0,85712,19,616,5203241999,Y,,,1,0,,0,,,,1,1,1,32.25075,-110.879685
'030007',1,1,COTTONWOOD,VERDE VALLEY MEDICAL CENTER,AZ,269 SOUTH CANDY LANE,9286396058,0,86326,25,110,9287732348,Y,,,1,0,,0,,,,1,1,0,34.738261,-112.031195
'030010',1,1,TUCSON,CARONDELET ST  MARYS HOSPITAL,AZ,1601 WEST ST MARY'S ROAD,5208723000,0,85745,19,400,5208733921,Y,,,3,0,,0,,,,0,1,0,32.228693,-111.001196
'030011',1,1,TUCSON,CARONDELET ST JOSEPH'S HOSPITAL,AZ,350 NORTH WILMOT ROAD,5208733000,0,85711,19,471,5208733921,Y,,,1,0,,0,,,,0,1,0,32.225907,-110.857834
'030012',1,1,PRESCOTT,YAVAPAI REGIONAL MEDICAL CENTER,AZ,1003 WILLOW CREEK ROAD,9287715676,0,86301,25,134,9284582015,Y,,,3,3,,0,,,,0,1,0,34.560232,-112.482272
'030013',1,1,YUMA,YUMA REGIONAL MEDICAL CENTER,AZ,2400 SOUTH AVENUE A,9283367275,0,85364,27,369,9283367337,Y,,,3,0,,0,,,,3,1,0,32.683826,-114.633353
'030014',1,1,PHOENIX,JOHN C LINCOLN MEDICAL CENTER,AZ,250 EAST DUNLAP AVENUE,6028706010,0,85020,13,266,6029449610,Y,,,3,3,,0,,,,0,1,0,33.567836,-112.070768
'030016',1,1,CASA GRANDE,BANNER CASA GRANDE MEDICAL CENTER,AZ,1800 EAST FLORENCE BOULEVARD,5203816453,0,85222,21,201,5203816435,Y,,,3,0,,3,,,,1,1,0,32.88057,-111.709772
'030022',1,1,PHOENIX,MARICOPA MEDICAL CENTER,AZ,2601 EAST ROOSEVELT STREET,6023445011,0,85008,13,522,6023445190,Y,,,1,1,,0,,,,1,1,0,33.458639,-112.038097
'030023',1,1,FLAGSTAFF,FLAGSTAFF MEDICAL CENTER,AZ,1200 NORTH BEAVER STREET,9287732378,0,86001,5,267,9287732348,Y,,,3,3,,0,,,,3,1,3,35.209183,-111.644853
'030024',1,1,PHOENIX,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,AZ,350 WEST THOMAS ROAD,6024063000,0,85013,13,607,6024067143,Y,,,1,1,,0,,,,1,1,1,33.480391,-112.07884
'030030',1,1,PHOENIX,ABRAZO CENTRAL CAMPUS,AZ,2000 WEST BETHANY HOME ROAD,6022490212,0,85015,13,221,6022465849,Y,,,3,0,,0,,,,0,1,0,33.525276,-112.102077
'030033',1,1,PAYSON,PAYSON REGIONAL MEDICAL CENTER,AZ,807 SOUTH PONDEROSA DRIVE,9284743222,0,85541,7,44,9284721295,Y,,,1,0,,0,,,,0,1,0,34.230868,-111.325135
'030036',1,1,CHANDLER,CHANDLER REGIONAL MEDICAL CENTER,AZ,1955 WEST FRYE ROAD,4809634561,0,85224,13,243,4808995548,Y,,,1,0,,0,,,,1,1,0,33.298614,-111.875436
'030037',1,1,PHOENIX,ST LUKE'S MEDICAL CENTER,AZ,1800 EAST VAN BUREN STREET,6022518156,0,85006,13,226,6022518685,Y,,,1,0,,0,,,,0,2,0,33.45151,-112.043225
'030038',1,1,SCOTTSDALE,SCOTTSDALE OSBORN MEDICAL CENTER,AZ,7400 EAST OSBORN ROAD,4808824000,0,85251,13,340,4808824989,Y,,,1,0,,0,,,,1,1,0,33.488573,-111.922983
'030043',1,1,SIERRA VISTA,SIERRA VISTA REGIONAL HEALTH CENTER,AZ,300 EL CAMINO REAL,5204173001,0,85635,3,88,5204173297,Y,,,2,0,,0,,,,1,1,0,31.551104,-110.272492
'030055',1,1,KINGMAN,KINGMAN REGIONAL MEDICAL CENTER,AZ,3269 STOCKTON HILL ROAD,9287572101,0,86409,15,235,9287570604,Y,,,3,0,,0,,,,1,1,0,35.216244,-114.035382
'030061',1,1,SUN CITY,BANNER BOSWELL MEDICAL CENTER,AZ,10401 WEST THUNDERBIRD BOULEVARD,6239777211,0,85351,13,430,6238765795,Y,,,1,0,,0,,,,0,1,0,33.602847,-112.283781
'030062',1,1,SHOW LOW,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,AZ,2200 SHOW LOW LAKE ROAD,9285374375,0,85901,17,89,9285378839,Y,,,3,3,,3,,,,3,1,0,34.254208,-110.029833
'030064',1,1,TUCSON,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,AZ,1501 NORTH CAMPBELL AVENUE,5208744189,0,85724,19,487,5206944085,Y,,,1,1,,0,,,,1,1,1,32.24053,-110.944076
'030065',1,1,MESA,BANNER DESERT MEDICAL CENTER,AZ,1400 SOUTH  DOBSON ROAD,4804123000,0,85202,13,639,4804128711,Y,,,1,0,,0,,,,1,1,1,33.389063,-111.874756
'030068',1,1,SAFFORD,MT GRAHAM REGIONAL MEDICAL CENTER,AZ,1600  SOUTH 20TH AVENUE,9283484000,0,85546,9,49,9283485701,Y,,,1,0,,1,,,,1,1,0,32.821748,-109.733089
'030069',1,1,LAKE HAVASU CITY,HAVASU REGIONAL MEDICAL CENTER,AZ,101 CIVIC CENTER LANE,9288558185,0,86403,15,162,9285055768,Y,,,3,0,,0,,,,0,1,0,34.479803,-114.339501
'030071',1,1,FORT DEFIANCE,FORT DEFIANCE INDIAN HOSPITAL,AZ,PO BOX 649,9287298000,0,86504,1,70,6022631618,Y,,,3,0,,0,,,,3,3,0,35.74446,-109.076483
'030073',1,1,TUBA CITY,TUBA CITY REGIONAL HEALTH CARE CORPORATION,AZ,PO BOX 600,9282832501,0,86045,5,103,9282832828,Y,,,0,0,,0,,,,1,1,0,36.135582,-111.240303
'030074',1,1,SELLS,SELLS INDIAN HEALTH SERVICE HOSPITAL,AZ,PO BOX 548,5203837200,0,85634,19,32,5203837325,Y,,,0,0,,0,,,,1,1,0,31.915626,-111.886639
'030077',1,1,SAN CARLOS,SAN CARLOS INDIAN HOSPITAL,AZ,223 CIBECUE CIRCLE ROAD,9284757347,0,85550,7,36,9284757370,Y,,,0,0,,0,,,,1,1,0,-2.516667,-79.45
'030078',1,1,PHOENIX,PHOENIX INDIAN MEDICAL CENTER,AZ,4212 NORTH 16TH STREET,6022631200,0,85016,13,179,6022631618,Y,,,0,1,,0,,,,1,1,0,33.503707,-112.047582
'030083',1,1,PHOENIX,ABRAZO SCOTTSDALE CAMPUS,AZ,3929 EAST BELL ROAD,6029235000,0,85032,13,136,6029235657,Y,,,1,0,,0,,,,1,1,0,33.640611,-111.997691
'030084',1,1,CHINLE,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,AZ,US HWY 191 HOSPITAL ROAD,9286747001,0,86503,1,10,,Y,,,0,0,,0,,,,1,1,0,36.162132,-109.581274
'030085',1,1,TUCSON,NORTHWEST MEDICAL CENTER,AZ,6200 NORTH LA CHOLLA BOULEVARD,5204698100,0,85741,19,300,5204698101,Y,,,3,0,,3,,,,1,1,0,32.301611,-111.012107
'030087',1,1,SCOTTSDALE,SCOTTSDALE SHEA MEDICAL CENTER,AZ,9003 EAST SHEA BOULEVARD,4803233009,0,85260,13,432,4803233510,Y,,,1,1,,1,,,,1,1,0,33.582472,-111.886053
'030088',1,1,MESA,BANNER BAYWOOD MEDICAL CENTER,AZ,6644 EAST BAYWOOD AVENUE,4803212000,0,85206,13,340,4809814198,Y,,,0,0,,0,,,,0,1,0,33.410937,-111.687145
'030089',1,1,GLENDALE,BANNER THUNDERBIRD MEDICAL CENTER,AZ,5555 WEST THUNDERBIRD ROAD,6028655555,0,85306,13,561,,Y,,,1,0,,0,,,,1,1,0,33.609009,-112.179701
'030092',1,1,PHOENIX,DEER VALLEY MEDICAL CENTER,AZ,19829 NORTH 27TH AVENUE,6238796100,0,85027,13,204,6238795410,Y,,,1,0,,0,,,,1,1,0,33.667618,-112.117141
'030093',1,1,SUN CITY WEST,BANNER DEL E WEBB MEDICAL CENTER,AZ,14502 WEST MEEKER BOULEVARD,6232144000,0,85375,13,375,6235244105,Y,,,1,0,,0,,,,0,1,0,33.667369,-112.340999
'030094',1,1,GLENDALE,ABRAZO ARROWHEAD CAMPUS,AZ,18701 NORTH 67TH AVENUE,6235611000,0,85308,13,217,6235617142,Y,,,1,0,,0,,,,0,1,0,33.620968,-112.202532
'030101',1,1,BULLHEAD CITY,WESTERN ARIZONA REGIONAL MEDICAL CENTER,AZ,2735 SILVER CREEK ROAD,9287632273,0,86442,15,139,9287046785,Y,,,1,0,,0,,,,1,1,0,35.109912,-114.55421
'030103',1,1,PHOENIX,MAYO CLINIC HOSPITAL,AZ,5777 EAST MAYO BOULEVARD,4803422000,0,85054,13,268,4803422525,Y,,,1,0,,0,,,,0,1,0,33.663713,-111.959332
'030105',1,1,MESA,BANNER HEART HOSPITAL,AZ,6750 EAST BAYWOOD AVENUE,4808545050,0,85206,13,111,4808545011,Y,,,0,0,,0,,,,0,3,0,33.411566,-111.686024
'030107',1,1,MESA,ARIZONA SPINE AND JOINT HOSPITAL,AZ,4620 EAST BASELINE ROAD,4808324770,0,85206,13,23,4808241269,Y,,,0,0,,0,,,,3,3,0,33.379134,-111.733086
'030108',1,1,PHOENIX,SURGICAL HOSPITAL OF PHOENIX THE,AZ,6501 NORTH 19TH AVENUE,6027956020,0,85015,13,33,6027956022,Y,,,0,0,,0,,,,0,2,0,33.531513,-112.09954
'030110',1,1,GOODYEAR,ABRAZO WEST CAMPUS,AZ,13677 WEST MCDOWELL ROAD,6238821500,0,85395,13,164,6238821510,Y,,,1,0,,0,,,,0,1,0,33.464317,-112.356771
'030111',1,1,TUCSON,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,AZ,2800 EAST AJO WAY,5202944471,0,85713,19,197,5207414042,Y,,,0,0,,0,,,,0,3,0,32.177863,-110.931867
'030112',1,1,CHANDLER,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,AZ,2905 WEST WARNER ROAD,4806039000,0,85224,13,24,4806039107,Y,,,0,0,,0,,,,0,2,0,33.334838,-111.891492
'030113',1,1,WHITERIVER,WHITERIVER PHS INDIAN HOSPITAL,AZ,200 WEST HOSPITAL DRIVE  (PO BOX 860),9283384911,0,85941,17,40,9283383530,Y,,,0,2,,0,,,,1,1,0,33.836994,-109.964266
'030114',1,1,ORO VALLEY,ORO VALLEY HOSPITAL,AZ,1551 EAST TANGERINE ROAD,5209013549,0,85755,19,146,5209013525,Y,,,1,1,,0,,,,0,1,0,32.429411,-110.948913
'030115',1,1,PHOENIX,BANNER ESTRELLA MEDICAL CENTER,AZ,9201 WEST THOMAS ROAD,6233274000,0,85037,13,214,6233275110,Y,,,1,0,,0,,,,0,1,0,33.478367,-112.257355
'030117',1,1,FORT MOHAVE,VALLEY VIEW MEDICAL CENTER,AZ,5330 SOUTH HIGHWAY 95,9287882273,0,86426,15,90,9287887828,Y,,,3,0,,0,,,,1,1,0,34.395342,-111.763275
'030118',1,1,PRESCOTT VALLEY,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,AZ,7700 EAST FLORENTINE ROAD,9287715676,0,86314,25,72,9284582015,Y,,,3,0,,0,,,,1,1,0,34.587799,-112.325351
'030119',1,1,GILBERT,MERCY GILBERT MEDICAL CENTER,AZ,3555 SOUTH VAL VISTA DRIVE,4807288327,0,85296,13,212,4807289600,Y,,,1,0,,0,,,,0,1,0,33.287018,-111.752335
'030120',1,1,GILBERT,GILBERT HOSPITAL,AZ,5656 SOUTH POWER ROAD,4808403715,0,85295,13,19,4802795836,Y,,,1,0,,0,,,,0,1,0,33.302714,-111.68758
'030121',1,1,MESA,MOUNTAIN VISTA MEDICAL CENTER LP,AZ,1301 SOUTH CRISMON ROAD,4803586100,0,85209,13,178,4803542678,Y,,,1,1,,0,,,,0,2,0,33.38906,-111.61533
'030122',1,1,GILBERT,BANNER GATEWAY MEDICAL CENTER,AZ,1900 NORTH HIGLEY ROAD,4805432000,0,85234,13,177,4805432299,Y,,,1,0,,0,,,,1,1,0,33.366967,-111.721924
'030123',1,1,SCOTTSDALE,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,AZ,7400 EAST THOMPSON PEAK PARKWAY,4803247004,0,85255,13,64,4803247010,Y,,,1,0,,0,,,,0,1,0,33.669879,-111.92212
'030130',1,1,SAN TAN VALLEY,BANNER IRONWOOD MEDICAL CENTER,AZ,37000 NORTH GANTZEL ROAD,4803944030,0,85140,21,47,4803944571,Y,,,1,0,,0,,,,0,1,0,34.395342,-111.763275
'030131',1,1,PHOENIX,OASIS HOSPITAL,AZ,750 NORTH 40TH STREET,6027977703,0,85008,13,64,6027977979,Y,,,0,0,,0,,,,0,1,0,33.455786,-111.995342
'030132',1,1,FLORENCE,FLORENCE HOSPITAL AT ANTHEM LLC,AZ,4545 NORTH HUNT HIGHWAY,5204242060,0,85132,21,36,5204242507,Y,,,3,0,,0,,,,0,3,0,33.059919,-111.430382
'030134',1,1,APACHE JUNCTION,BANNER GOLDFIELD MEDICAL CENTER,AZ,2050 WEST SOUTHERN AVENUE,4807333300,0,85120,21,30,4802373206,Y,,,1,0,,0,,,,3,1,0,33.394391,-111.56718
'030135',1,1,SCOTTSDALE,FREEDOM PAIN HOSPITAL,AZ,17500 NORTH PERIMETER DRIVE,4805862300,0,85255,13,12,4805862211,Y,,,0,0,,0,,,,0,0,0,33.645166,-111.898069
'030136',1,1,LAVEEN,DIGNITY HEALTH - ARIZONA  GENERAL HOSPITAL,AZ,7171 SOUTH 51ST AVENUE,8157273355,0,85339,13,16,,Y,,,0,0,,0,,,,0,1,0,33.381529,-112.168048
'031300',11,1,WICKENBURG,WICKENBURG COMMUNITY HOSPITAL,AZ,520 ROSE LANE,9286845421,0,85390,13,19,9286845081,Y,,,3,0,,0,,,,0,1,0,33.978133,-112.739938
'031301',11,1,BENSON,BENSON HOSPITAL,AZ,450 SOUTH OCOTILLO STREET,5205862261,0,85602,3,22,5205862265,Y,,,3,3,,0,,,,0,1,0,31.967864,-110.294513
'031302',11,1,WILLCOX,NORTHERN COCHISE COMMUNITY HOSPITAL,AZ,901 WEST REX ALLEN DRIVE,5203843541,0,85643,3,24,5203846365,Y,,,1,1,,0,,,,1,1,0,32.26418,-109.836954
'031303',11,1,DOUGLAS,COCHISE REGIONAL HOSPITAL,AZ,2174 WEST OAK AVENUE,5203647931,0,85607,3,25,5203642551,Y,,,0,0,,0,,,,0,3,0,31.344551,-109.545346
'031304',11,1,PAGE,PAGE HOSPITAL,AZ,501 NORTH NAVAJO DRIVE,9286452424,0,86040,5,25,9286453549,Y,,,1,0,,0,,,,1,1,0,36.916901,-111.464027
'031305',11,1,POLACCA,HOPI HEALTH CARE CENTER,AZ,HIGHWAY 264 MILEPOST 388,9287376000,0,86042,17,15,,Y,,,0,0,,0,,,,0,1,0,35.836672,-110.38152
'031307',11,1,PARKER,PARKER INDIAN HEALTH CENTER,AZ,12033 AGENCY ROAD,9286692137,0,85344,12,20,9286695860,Y,,,1,0,,0,,,,1,1,0,34.150016,-114.289118
'031308',11,1,SACATON,HUHU KAM MEMORIAL HOSPITAL,AZ,483 WEST SEED FARM ROAD,5205623321,0,85147,21,15,,Y,,,1,0,,0,,,,1,1,0,33.076723,-111.739299
'031309',11,1,GANADO,SAGE MEMORIAL HOSPITAL,AZ,STATE ROUTE 264 SOUTH 191 PO BOX 457,9287554559,0,86505,1,25,9287554659,Y,,,0,0,,0,,,,1,1,0,35.71162,-109.542122
'031311',11,1,WINSLOW,LITTLE COLORADO MEDICAL CENTER,AZ,1501 NORTH WILLIAMSON AVENUE,9282894691,0,86047,17,25,9282893855,Y,,,3,0,,0,,,,1,1,0,35.034889,-110.691821
'031312',11,1,BISBEE,COPPER QUEEN COMMUNITY HOSPITAL,AZ,101 COLE AVENUE,5204326401,0,85603,3,14,5204321724,Y,,,1,0,,0,,,,1,1,0,31.417227,-109.88323
'031313',11,1,NOGALES,CARONDELET HOLY CROSS HOSPITAL,AZ,1171 WEST TARGET RANGE ROAD,5202853000,0,85621,23,25,5202858015,Y,,,1,0,,0,,,,1,1,0,31.34139,-110.957795
'031314',11,1,GLOBE,COBRE VALLEY REGIONAL MEDICAL CENTER,AZ,5880 SOUTH HOSPITAL DRIVE,9284253261,0,85501,7,25,9284257903,Y,,,3,1,,0,,,,0,1,0,33.394222,-110.786498
'031315',11,1,SPRINGERVILLE,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,AZ,118 SOUTH MOUNTAIN AVENUE,9283334368,0,85938,1,25,9283334369,Y,,,3,1,,0,,,,1,1,0,34.131665,-109.286927
'031317',11,1,PARKER,LA PAZ REGIONAL HOSPITAL,AZ,1200 WEST MOHAVE ROAD,9286699201,0,85344,12,25,9286697417,Y,,,1,1,,1,,,,0,1,1,34.150016,-114.289118
'032000',2,1,PHOENIX,KINDRED HOSPITAL ARIZONA PHOENIX,AZ,40 EAST INDIANOLA AVENUE,6022807000,0,85012,13,116,6022807299,Y,,,1,0,,0,,,,0,2,0,33.492466,-112.073274
'032001',2,1,PHOENIX,SELECT SPECIALTY HOSPITAL PHOENIX,AZ,350 WEST THOMAS ROAD,6024066800,0,85013,13,48,6024066891,Y,,,0,0,,0,,,,0,1,0,33.480391,-112.07884
'032002',2,1,TUCSON,KINDRED HOSPITAL - TUCSON,AZ,355 NORTH WILMOT ROAD,5205844500,0,85711,19,51,5207908133,Y,,,0,0,,0,,,,0,1,0,32.227034,-110.858047
'032004',2,1,TUCSON,CHG HOSPITAL TUCSON LLC,AZ,7220 EAST ROSEWOOD STREET,5205464595,0,85710,19,34,5202967630,Y,,,0,0,,0,,,,0,1,0,32.232702,-110.839003
'032005',2,1,SCOTTSDALE,SELECT SPECIALTY HOSPITAL ARIZONA,AZ,7400 EAST OSBORN RD 3RD FLOOR,4808826040,0,85251,13,62,4808826041,Y,,,0,0,,0,,,,0,1,0,33.50921,-111.89903
'032006',2,1,MESA,PROMISE HOSPITAL OF PHOENIX INC,AZ,433 EAST 6TH STREET,4804273000,0,85203,13,48,4804273030,Y,,,0,0,,0,,,,0,1,0,33.42591,-111.822114
'032007',2,1,MESA,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT MESA,AZ,215 SOUTH POWER ROAD,4809856992,0,85206,13,69,4809818390,Y,,,0,0,,0,,,,0,2,0,33.411279,-111.684443
'032008',2,1,SUN CITY,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT SUN CITY,AZ,13818 NORTH THUNDERBIRD BOULEVARD,6239771325,0,85351,13,49,6239743984,Y,,,0,0,,0,,,,0,2,0,33.609194,-112.297751
'033025',5,1,SCOTTSDALE,HEALTHSOUTH SCOTTSDALE REHABILITATION HOSPITAL,AZ,9630 EAST SHEA BOULEVARD,4805515400,0,85260,13,60,4806142155,Y,,,0,0,,0,,,,0,1,0,33.582615,-111.87344
'033028',5,1,TUCSON,HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON,AZ,2650 NORTH WYATT DRIVE,5203251300,0,85712,19,80,5203224400,Y,,,0,0,,0,,,,0,1,0,32.255246,-110.883497
'033029',5,1,TUCSON,HEALTHSOUTH REHABILITATION HOSPITAL OF SOUTHERN AZ,AZ,1921 WEST HOSPITAL DRIVE,5207422800,0,85704,19,60,5207422639,Y,,,0,0,,0,,,,0,1,0,32.319199,-111.008284
'033032',5,1,GLENDALE,HEALTHSOUTH VALLEY OF THE SUN REHABILITATION,AZ,13460 NORTH 67TH AVENUE,6238788800,0,85304,13,75,6238785254,Y,,,0,0,,0,,,,0,1,0,33.607671,-112.202729
'033034',5,1,YUMA,YUMA REHABILITATION HOSPITAL,AZ,901 WEST 24TH STREET,9287265000,0,85364,27,41,9287265001,Y,,,0,0,,0,,,,1,1,0,32.683887,-114.629933
'033036',5,1,PRESCOTT VALLEY,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,AZ,3700 NORTH WINDSONG DRIVE,9287598800,0,86314,25,40,9287598806,Y,,,0,0,,0,,,,0,1,0,34.590701,-112.326747
'033037',5,1,MESA,HEALTHSOUTH EAST VALLEY REHABILITATION HOSPITAL,AZ,5652 EAST BASELINE ROAD,4805670350,0,85206,13,60,4805670352,Y,,,2,0,,0,,,,0,3,0,33.379228,-111.713828
'033038',5,1,SCOTTSDALE,SCOTTSDALE HEALTHCARE REHABILITATION HOSPITAL,AZ,8850 EAST PIMA CENTER PARKWAY,4808003900,0,85258,13,50,4808003986,Y,,,0,0,,0,,,,0,1,0,33.50921,-111.89903
'033301',6,1,PHOENIX,LOS NINOS HOSPITAL INC,AZ,2303 EAST THOMAS,6029547311,0,85016,13,15,6029547355,Y,,,0,0,,0,,,,1,2,0,33.446768,-112.075672
'033302',6,1,PHOENIX,PHOENIX CHILDREN'S HOSPITAL,AZ,1919 EAST THOMAS ROAD,6029331000,0,85016,13,385,6029330394,Y,,,1,0,,0,,,,1,1,0,33.480201,-112.040414
'034004',4,1,SCOTTSDALE,BANNER BEHAVIORAL HEALTH HOSPITAL,AZ,7575 EAST EARLL DRIVE,4809417500,0,85251,13,78,4809417548,Y,,,0,0,,0,,,,1,0,0,33.483002,-111.918606
'034013',4,1,PHOENIX,ST LUKES BEHAVIORAL HOSPITAL,AZ,1800 EAST VAN BUREN,6022518535,0,85006,13,124,6022518707,Y,,,0,0,,0,,,,0,1,0,33.446768,-112.075672
'034020',4,1,PHOENIX,HAVEN SENIOR HORIZONS,AZ,1201 SOUTH 7TH AVENUE SUITE 200,6232362000,0,85007,13,19,6022520032,Y,,,0,0,,0,,,,0,2,0,33.446768,-112.075672
'034021',4,1,PHOENIX,ARIZONA STATE HOSPITAL,AZ,2500 EAST VAN BUREN STREET,6022206000,0,85008,13,475,6022206292,Y,,,0,0,,0,,,,0,2,0,33.451427,-112.027658
'034022',4,1,TUCSON,SONORA BEHAVIORAL HEALTH HOSPITAL,AZ,6050 NORTH CORONA ROAD,5204698700,0,85704,19,56,5208782320,Y,,,2,0,,0,,,,0,2,0,32.316672,-111.007814
'034023',4,1,FLAGSTAFF,GUIDANCE CENTER THE,AZ,2187 NORTH VICKEY STREET,9285271899,0,86004,5,16,9287146480,Y,,,0,0,,0,,,,0,2,0,35.206532,-111.605856
'034024',4,1,GLENDALE,AURORA BEHAVIORAL HEALTH SYSTEM,AZ,6015 WEST PEORIA  AVENUE,6233444400,0,85302,13,90,6237760343,Y,,,0,0,,0,,,,0,2,0,33.582005,-112.183918
'034025',4,1,PRESCOTT VALLEY,WINDHAVEN PSYCHIATRIC HOSPITAL,AZ,3347 NORTH WINDSONG DRIVE,9284455211,0,86314,25,16,9284459522,Y,,,0,0,,0,,,,0,1,0,34.590701,-112.326747
'034026',4,1,PHOENIX,VALLEY HOSPITAL,AZ,3550 EAST PINCHOT AVENUE,6029574000,0,85018,13,122,6029523921,Y,,,0,0,,0,,,,0,1,0,33.482386,-112.005262
'034027',4,1,LAKESIDE,COMMUNITY COUNSELING CTRS INC AT PINEVIEW HOSPITAL,AZ,1920 WEST COMMERCE DRIVE,9283684110,0,85929,17,16,9283684112,Y,,,2,0,,0,,,,0,2,0,34.154488,-109.97344
'034028',4,1,TEMPE,AURORA BEHAVIORAL HEALTHCARE-TEMPE,AZ,6350 SOUTH MAPLE AVENUE,4803455400,0,85283,13,75,4803455450,Y,,,0,0,,0,,,,0,2,0,33.36463,-111.938533
'034029',4,1,CHANDLER,OASIS BEHAVIORAL HEALTH HOSPITAL,AZ,2190 NORTH GRACE BOULEVARD,4809179301,0,85225,13,47,4809170503,Y,,,0,0,,0,,,,0,2,0,33.337643,-111.847175
